player_id,position,season,weeks,weeks_changed,cells_changed,dose,first_season,is_rookie,stratum
00-0033696,TE,2020,1,0,0,0.0,2017,0,none
00-0033699,RB,2017,13,2,29,0.15384615384615385,2017,1,low
00-0033699,RB,2018,16,1,1,0.0625,2017,0,low
00-0033699,RB,2019,16,1,1,0.0625,2017,0,low
00-0033699,RB,2020,10,1,1,0.1,2017,0,low
00-0033699,RB,2021,16,1,1,0.0625,2017,0,low
00-0033699,RB,2022,18,1,1,0.05555555555555555,2017,0,low
00-0033699,RB,2023,14,1,1,0.07142857142857142,2017,0,low
00-0033699,RB,2024,15,1,1,0.06666666666666667,2017,0,low
00-0033699,RB,2025,2,1,1,0.5,2017,0,mid
00-0033705,WR,2019,12,1,32,0.08333333333333333,2019,1,low
00-0033717,WR,2017,7,1,29,0.14285714285714285,2017,1,low
00-0033720,TE,2020,15,1,30,0.06666666666666667,2020,1,low
00-0033720,TE,2021,10,1,1,0.1,2020,0,low
00-0033725,RB,2017,18,1,27,0.05555555555555555,2017,1,low
00-0033725,RB,2018,11,1,1,0.09090909090909091,2017,0,low
00-0033725,RB,2019,1,0,0,0.0,2017,0,none
00-0033725,RB,2020,13,2,2,0.15384615384615385,2017,0,low
00-0033725,RB,2021,8,1,1,0.125,2017,0,low
00-0033725,RB,2022,5,1,1,0.2,2017,0,low
00-0033733,WR,2019,8,1,32,0.125,2019,1,low
00-0033733,WR,2020,16,1,1,0.0625,2019,0,low
00-0033733,WR,2021,16,1,1,0.0625,2019,0,low
00-0033742,TE,2017,1,1,27,1.0,2017,1,high
00-0033742,TE,2018,1,1,1,1.0,2017,0,high
00-0033742,TE,2019,5,2,2,0.4,2017,0,mid
00-0033748,RB,2017,5,1,27,0.2,2017,1,low
00-0033757,TE,2018,11,1,29,0.09090909090909091,2018,1,low
00-0033757,TE,2019,11,1,1,0.09090909090909091,2018,0,low
00-0033757,TE,2020,18,1,1,0.05555555555555555,2018,0,low
00-0033757,TE,2021,8,1,1,0.125,2018,0,low
00-0033757,TE,2022,17,1,1,0.058823529411764705,2018,0,low
00-0033757,TE,2023,17,1,1,0.058823529411764705,2018,0,low
00-0033757,TE,2024,5,1,1,0.2,2018,0,low
00-0033757,TE,2025,16,1,1,0.0625,2018,0,low
00-0033760,RB,2017,2,2,29,1.0,2017,1,high
00-0033760,RB,2018,2,1,1,0.5,2017,0,mid
00-0033763,TE,2017,1,1,27,1.0,2017,1,high
00-0033763,TE,2019,4,2,2,0.5,2017,0,mid
00-0033763,TE,2020,5,1,1,0.2,2017,0,low
00-0033789,RB,2018,7,1,30,0.14285714285714285,2018,1,low
00-0033789,RB,2019,9,1,1,0.1111111111111111,2018,0,low
00-0033798,TE,2018,3,1,29,0.3333333333333333,2018,1,mid
00-0033798,TE,2019,2,1,1,0.5,2018,0,mid
00-0033798,TE,2020,11,1,1,0.09090909090909091,2018,0,low
00-0033798,TE,2022,3,1,1,0.3333333333333333,2018,0,mid
00-0033838,RB,2017,1,1,27,1.0,2017,1,high
00-0033838,RB,2019,9,2,2,0.2222222222222222,2017,0,low
00-0033838,RB,2020,2,1,1,0.5,2017,0,mid
00-0033839,WR,2017,10,1,29,0.1,2017,1,low
00-0033839,WR,2018,16,1,1,0.0625,2017,0,low
00-0033839,WR,2019,15,1,1,0.06666666666666667,2017,0,low
00-0033839,WR,2020,1,0,0,0.0,2017,0,none
00-0033839,WR,2021,15,2,2,0.13333333333333333,2017,0,low
00-0033840,WR,2017,15,2,31,0.13333333333333333,2017,1,low
00-0033840,WR,2020,5,1,1,0.2,2017,0,low
00-0033854,RB,2017,1,1,27,1.0,2017,1,high
00-0033854,RB,2018,1,1,1,1.0,2017,0,high
00-0033854,RB,2019,16,2,2,0.125,2017,0,low
00-0033854,RB,2020,10,1,1,0.1,2017,0,low
00-0033854,RB,2021,12,1,1,0.08333333333333333,2017,0,low
00-0033854,RB,2022,13,1,1,0.07692307692307693,2017,0,low
00-0033854,RB,2023,9,1,1,0.1111111111111111,2017,0,low
00-0033854,RB,2024,19,1,1,0.05263157894736842,2017,0,low
00-0033854,RB,2025,16,1,1,0.0625,2017,0,low
00-0033855,WR,2017,8,1,29,0.125,2017,1,low
00-0033856,RB,2017,16,2,29,0.125,2017,1,low
00-0033856,RB,2018,8,1,1,0.125,2017,0,low
00-0033856,RB,2019,15,1,1,0.06666666666666667,2017,0,low
00-0033856,RB,2020,17,1,1,0.058823529411764705,2017,0,low
00-0033856,RB,2021,15,1,1,0.06666666666666667,2017,0,low
00-0033856,RB,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033856,RB,2023,2,1,1,0.5,2017,0,mid
00-0033857,WR,2017,15,2,31,0.13333333333333333,2017,1,low
00-0033857,WR,2018,16,1,1,0.0625,2017,0,low
00-0033857,WR,2019,12,1,1,0.08333333333333333,2017,0,low
00-0033857,WR,2020,17,1,1,0.058823529411764705,2017,0,low
00-0033857,WR,2021,6,1,1,0.16666666666666666,2017,0,low
00-0033857,WR,2022,19,1,1,0.05263157894736842,2017,0,low
00-0033857,WR,2023,11,1,1,0.09090909090909091,2017,0,low
00-0033857,WR,2024,17,1,1,0.058823529411764705,2017,0,low
00-0033857,WR,2025,17,1,1,0.058823529411764705,2017,0,low
00-0033858,TE,2017,18,2,29,0.1111111111111111,2017,1,low
00-0033858,TE,2018,13,1,1,0.07692307692307693,2017,0,low
00-0033858,TE,2019,19,1,1,0.05263157894736842,2017,0,low
00-0033858,TE,2020,16,1,1,0.0625,2017,0,low
00-0033858,TE,2021,16,1,1,0.0625,2017,0,low
00-0033858,TE,2022,14,1,1,0.07142857142857142,2017,0,low
00-0033858,TE,2023,17,1,1,0.058823529411764705,2017,0,low
00-0033858,TE,2024,17,1,1,0.058823529411764705,2017,0,low
00-0033858,TE,2025,18,1,1,0.05555555555555555,2017,0,low
00-0033859,WR,2017,11,2,31,0.18181818181818182,2017,1,low
00-0033859,WR,2018,9,1,1,0.1111111111111111,2017,0,low
00-0033859,WR,2019,2,1,1,0.5,2017,0,mid
00-0033859,WR,2020,2,1,1,0.5,2017,0,mid
00-0033869,QB,2017,12,1,20,0.08333333333333333,2017,1,low
00-0033869,QB,2018,15,1,1,0.06666666666666667,2017,0,low
00-0033869,QB,2019,15,1,1,0.06666666666666667,2017,0,low
00-0033869,QB,2020,11,1,1,0.09090909090909091,2017,0,low
00-0033869,QB,2021,7,1,1,0.14285714285714285,2017,0,low
00-0033869,QB,2022,7,1,1,0.14285714285714285,2017,0,low
00-0033869,QB,2023,5,1,1,0.2,2017,0,low
00-0033869,QB,2024,10,1,1,0.1,2017,0,low
00-0033869,QB,2025,4,1,1,0.25,2017,0,low
00-0033871,WR,2017,13,2,31,0.15384615384615385,2017,1,low
00-0033871,WR,2018,16,1,1,0.0625,2017,0,low
00-0033871,WR,2019,18,1,1,0.05555555555555555,2017,0,low
00-0033871,WR,2020,15,1,1,0.06666666666666667,2017,0,low
00-0033871,WR,2021,9,1,1,0.1111111111111111,2017,0,low
00-0033871,WR,2022,13,1,1,0.07692307692307693,2017,0,low
00-0033873,QB,2017,1,1,20,1.0,2017,1,high
00-0033873,QB,2018,18,2,2,0.1111111111111111,2017,0,low
00-0033873,QB,2019,17,1,1,0.058823529411764705,2017,0,low
00-0033873,QB,2020,18,1,1,0.05555555555555555,2017,0,low
00-0033873,QB,2021,20,1,1,0.05,2017,0,low
00-0033873,QB,2022,20,1,1,0.05,2017,0,low
00-0033873,QB,2023,20,1,1,0.05,2017,0,low
00-0033873,QB,2024,19,1,1,0.05263157894736842,2017,0,low
00-0033873,QB,2025,14,1,1,0.07142857142857142,2017,0,low
00-0033879,TE,2017,14,2,29,0.14285714285714285,2017,1,low
00-0033879,TE,2018,10,1,1,0.1,2017,0,low
00-0033879,TE,2019,14,1,1,0.07142857142857142,2017,0,low
00-0033879,TE,2020,4,1,1,0.25,2017,0,low
00-0033879,TE,2021,19,1,1,0.05263157894736842,2017,0,low
00-0033879,TE,2022,13,1,1,0.07692307692307693,2017,0,low
00-0033881,TE,2017,15,2,29,0.13333333333333333,2017,1,low
00-0033881,TE,2018,11,1,1,0.09090909090909091,2017,0,low
00-0033881,TE,2019,8,1,1,0.125,2017,0,low
00-0033881,TE,2020,16,1,1,0.0625,2017,0,low
00-0033881,TE,2021,15,1,1,0.06666666666666667,2017,0,low
00-0033881,TE,2022,19,1,1,0.05263157894736842,2017,0,low
00-0033881,TE,2023,17,1,1,0.058823529411764705,2017,0,low
00-0033881,TE,2024,9,1,1,0.1111111111111111,2017,0,low
00-0033881,TE,2025,18,1,1,0.05555555555555555,2017,0,low
00-0033885,TE,2017,16,2,29,0.125,2017,1,low
00-0033885,TE,2018,16,1,1,0.0625,2017,0,low
00-0033885,TE,2019,4,1,1,0.25,2017,0,low
00-0033885,TE,2020,15,1,1,0.06666666666666667,2017,0,low
00-0033885,TE,2021,16,1,1,0.0625,2017,0,low
00-0033885,TE,2022,14,1,1,0.07142857142857142,2017,0,low
00-0033885,TE,2023,17,1,1,0.058823529411764705,2017,0,low
00-0033885,TE,2024,11,1,1,0.09090909090909091,2017,0,low
00-0033885,TE,2025,12,1,1,0.08333333333333333,2017,0,low
00-0033891,WR,2017,16,2,31,0.125,2017,1,low
00-0033891,WR,2018,16,1,1,0.0625,2017,0,low
00-0033891,WR,2019,15,1,1,0.06666666666666667,2017,0,low
00-0033891,WR,2020,16,1,1,0.0625,2017,0,low
00-0033891,WR,2021,18,1,1,0.05555555555555555,2017,0,low
00-0033891,WR,2022,18,1,1,0.05555555555555555,2017,0,low
00-0033891,WR,2023,9,1,1,0.1111111111111111,2017,0,low
00-0033891,WR,2024,11,1,1,0.09090909090909091,2017,0,low
00-0033891,WR,2025,8,1,1,0.125,2017,0,low
00-0033893,RB,2017,4,2,29,0.5,2017,1,mid
00-0033893,RB,2018,11,1,1,0.09090909090909091,2017,0,low
00-0033893,RB,2019,16,1,1,0.0625,2017,0,low
00-0033893,RB,2020,14,1,1,0.07142857142857142,2017,0,low
00-0033893,RB,2021,13,1,1,0.07692307692307693,2017,0,low
00-0033893,RB,2022,18,1,1,0.05555555555555555,2017,0,low
00-0033893,RB,2023,16,1,1,0.0625,2017,0,low
00-0033893,RB,2024,2,1,1,0.5,2017,0,mid
00-0033895,TE,2017,17,2,29,0.11764705882352941,2017,1,low
00-0033895,TE,2018,19,1,1,0.05263157894736842,2017,0,low
00-0033895,TE,2019,12,1,1,0.08333333333333333,2017,0,low
00-0033895,TE,2020,18,1,1,0.05555555555555555,2017,0,low
00-0033895,TE,2021,15,1,1,0.06666666666666667,2017,0,low
00-0033895,TE,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033895,TE,2023,15,1,1,0.06666666666666667,2017,0,low
00-0033895,TE,2024,17,1,1,0.058823529411764705,2017,0,low
00-0033896,TE,2017,13,2,29,0.15384615384615385,2017,1,low
00-0033896,TE,2018,7,1,1,0.14285714285714285,2017,0,low
00-0033896,TE,2019,8,1,1,0.125,2017,0,low
00-0033896,TE,2020,16,1,1,0.0625,2017,0,low
00-0033896,TE,2021,12,1,1,0.08333333333333333,2017,0,low
00-0033897,RB,2017,14,2,29,0.14285714285714285,2017,1,low
00-0033897,RB,2018,14,1,1,0.07142857142857142,2017,0,low
00-0033897,RB,2019,16,1,1,0.0625,2017,0,low
00-0033897,RB,2020,6,1,1,0.16666666666666666,2017,0,low
00-0033897,RB,2021,20,1,1,0.05,2017,0,low
00-0033897,RB,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033897,RB,2023,17,1,1,0.058823529411764705,2017,0,low
00-0033897,RB,2024,16,1,1,0.0625,2017,0,low
00-0033899,QB,2017,15,2,22,0.13333333333333333,2017,1,low
00-0033899,QB,2018,3,1,1,0.3333333333333333,2017,0,mid
00-0033906,RB,2017,18,2,29,0.1111111111111111,2017,1,low
00-0033906,RB,2018,17,1,1,0.058823529411764705,2017,0,low
00-0033906,RB,2019,15,1,1,0.06666666666666667,2017,0,low
00-0033906,RB,2020,17,1,1,0.058823529411764705,2017,0,low
00-0033906,RB,2021,13,1,1,0.07692307692307693,2017,0,low
00-0033906,RB,2022,15,1,1,0.06666666666666667,2017,0,low
00-0033906,RB,2023,13,1,1,0.07692307692307693,2017,0,low
00-0033906,RB,2024,14,1,1,0.07142857142857142,2017,0,low
00-0033906,RB,2025,11,1,1,0.09090909090909091,2017,0,low
00-0033908,WR,2017,16,2,31,0.125,2017,1,low
00-0033908,WR,2018,8,1,1,0.125,2017,0,low
00-0033908,WR,2019,16,1,1,0.0625,2017,0,low
00-0033908,WR,2020,16,1,1,0.0625,2017,0,low
00-0033908,WR,2021,21,1,1,0.047619047619047616,2017,0,low
00-0033908,WR,2022,9,1,1,0.1111111111111111,2017,0,low
00-0033908,WR,2023,13,1,1,0.07692307692307693,2017,0,low
00-0033908,WR,2024,14,1,1,0.07142857142857142,2017,0,low
00-0033908,WR,2025,19,1,1,0.05263157894736842,2017,0,low
00-0033911,WR,2017,18,2,31,0.1111111111111111,2017,1,low
00-0033911,WR,2018,13,1,1,0.07692307692307693,2017,0,low
00-0033911,WR,2019,3,1,1,0.3333333333333333,2017,0,mid
00-0033911,WR,2020,3,1,1,0.3333333333333333,2017,0,mid
00-0033916,WR,2017,15,2,31,0.13333333333333333,2017,1,low
00-0033921,WR,2017,16,2,31,0.125,2017,1,low
00-0033921,WR,2018,16,1,1,0.0625,2017,0,low
00-0033921,WR,2019,14,1,1,0.07142857142857142,2017,0,low
00-0033921,WR,2020,16,1,1,0.0625,2017,0,low
00-0033921,WR,2021,14,1,1,0.07142857142857142,2017,0,low
00-0033921,WR,2022,16,1,1,0.0625,2017,0,low
00-0033921,WR,2023,19,1,1,0.05263157894736842,2017,0,low
00-0033921,WR,2024,7,1,1,0.14285714285714285,2017,0,low
00-0033921,WR,2025,9,1,1,0.1111111111111111,2017,0,low
00-0033923,RB,2017,17,2,29,0.11764705882352941,2017,1,low
00-0033923,RB,2018,11,1,1,0.09090909090909091,2017,0,low
00-0033923,RB,2019,8,1,1,0.125,2017,0,low
00-0033923,RB,2020,18,1,1,0.05555555555555555,2017,0,low
00-0033923,RB,2021,8,1,1,0.125,2017,0,low
00-0033923,RB,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033923,RB,2023,16,1,1,0.0625,2017,0,low
00-0033923,RB,2024,16,1,1,0.0625,2017,0,low
00-0033923,RB,2025,17,1,1,0.058823529411764705,2017,0,low
00-0033925,RB,2017,10,2,29,0.2,2017,1,low
00-0033925,RB,2018,2,1,1,0.5,2017,0,mid
00-0033925,RB,2020,5,1,1,0.2,2017,0,low
00-0033925,RB,2021,10,1,1,0.1,2017,0,low
00-0033925,RB,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033925,RB,2023,9,1,1,0.1111111111111111,2017,0,low
00-0033925,RB,2024,11,1,1,0.09090909090909091,2017,0,low
00-0033932,WR,2017,11,2,31,0.18181818181818182,2017,1,low
00-0033932,WR,2018,15,1,1,0.06666666666666667,2017,0,low
00-0033932,WR,2019,16,1,1,0.0625,2017,0,low
00-0033932,WR,2020,5,1,1,0.2,2017,0,low
00-0033932,WR,2021,14,1,1,0.07142857142857142,2017,0,low
00-0033932,WR,2022,12,1,1,0.08333333333333333,2017,0,low
00-0033933,WR,2017,6,1,29,0.16666666666666666,2017,1,low
00-0033933,WR,2018,10,1,1,0.1,2017,0,low
00-0033933,WR,2019,1,0,0,0.0,2017,0,none
00-0033936,QB,2017,7,1,20,0.14285714285714285,2017,1,low
00-0033936,QB,2018,6,1,1,0.16666666666666666,2017,0,low
00-0033936,QB,2020,6,1,1,0.16666666666666666,2017,0,low
00-0033936,QB,2021,2,1,1,0.5,2017,0,mid
00-0033936,QB,2022,4,1,1,0.25,2017,0,low
00-0033936,QB,2023,7,1,1,0.14285714285714285,2017,0,low
00-0033937,WR,2017,16,2,31,0.125,2017,1,low
00-0033943,WR,2017,15,2,31,0.13333333333333333,2017,1,low
00-0033943,WR,2018,19,1,1,0.05263157894736842,2017,0,low
00-0033943,WR,2019,16,1,1,0.0625,2017,0,low
00-0033943,WR,2020,17,1,1,0.058823529411764705,2017,0,low
00-0033943,WR,2021,12,1,1,0.08333333333333333,2017,0,low
00-0033943,WR,2022,14,1,1,0.07142857142857142,2017,0,low
00-0033943,WR,2023,20,1,1,0.05,2017,0,low
00-0033943,WR,2024,9,1,1,0.1111111111111111,2017,0,low
00-0033943,WR,2025,5,1,1,0.2,2017,0,low
00-0033948,RB,2017,14,2,29,0.14285714285714285,2017,1,low
00-0033948,RB,2018,16,1,1,0.0625,2017,0,low
00-0033948,RB,2019,16,1,1,0.0625,2017,0,low
00-0033948,RB,2020,16,1,1,0.0625,2017,0,low
00-0033948,RB,2021,13,1,1,0.07692307692307693,2017,0,low
00-0033948,RB,2022,17,1,1,0.058823529411764705,2017,0,low
00-0033948,RB,2023,13,1,1,0.07692307692307693,2017,0,low
00-0033948,RB,2024,14,1,1,0.07142857142857142,2017,0,low
00-0033949,QB,2018,5,1,22,0.2,2018,1,low
00-0033949,QB,2020,1,0,0,0.0,2018,0,none
00-0033949,QB,2022,2,2,2,1.0,2018,0,high
00-0033949,QB,2023,13,1,1,0.07692307692307693,2018,0,low
00-0033949,QB,2024,2,1,1,0.5,2018,0,mid
00-0033949,QB,2025,4,1,1,0.25,2018,0,low
00-0033950,RB,2017,13,1,27,0.07692307692307693,2017,1,low
00-0033950,RB,2018,15,1,1,0.06666666666666667,2017,0,low
00-0033950,RB,2019,10,1,1,0.1,2017,0,low
00-0033950,RB,2020,15,1,1,0.06666666666666667,2017,0,low
00-0033950,RB,2021,6,1,1,0.16666666666666666,2017,0,low
00-0033951,RB,2017,14,2,29,0.14285714285714285,2017,1,low
00-0033951,RB,2018,14,1,1,0.07142857142857142,2017,0,low
00-0033951,RB,2019,14,1,1,0.07142857142857142,2017,0,low
00-0033951,RB,2020,1,0,0,0.0,2017,0,none
00-0033951,RB,2021,6,2,2,0.3333333333333333,2017,0,mid
00-0033951,RB,2022,5,1,1,0.2,2017,0,low
00-0033953,TE,2018,15,2,31,0.13333333333333333,2018,1,low
00-0033955,RB,2018,1,1,30,1.0,2018,1,high
00-0033955,RB,2019,1,1,1,1.0,2018,0,high
00-0033955,RB,2020,17,2,2,0.11764705882352941,2018,0,low
00-0033955,RB,2021,14,1,1,0.07142857142857142,2018,0,low
00-0033955,RB,2024,18,1,1,0.05555555555555555,2018,0,low
00-0033955,RB,2025,17,1,1,0.058823529411764705,2018,0,low
00-0033958,QB,2017,5,1,20,0.2,2017,1,low
00-0033958,QB,2018,4,1,1,0.25,2017,0,low
00-0033958,QB,2020,1,0,0,0.0,2017,0,none
00-0033958,QB,2021,1,1,1,1.0,2017,0,high
00-0033958,QB,2022,3,2,2,0.6666666666666666,2017,0,mid
00-0033958,QB,2023,2,1,1,0.5,2017,0,mid
00-0033968,WR,2017,3,2,31,0.6666666666666666,2017,1,mid
00-0033968,WR,2018,2,1,1,0.5,2017,0,mid
00-0033992,WR,2018,5,1,31,0.2,2018,1,low
00-0034011,TE,2018,11,1,29,0.09090909090909091,2018,1,low
00-0034011,TE,2019,5,1,1,0.2,2018,0,low
00-0034011,TE,2020,16,1,1,0.0625,2018,0,low
00-0034011,TE,2021,11,1,1,0.09090909090909091,2018,0,low
00-0034011,TE,2022,16,1,1,0.0625,2018,0,low
00-0034052,WR,2018,9,1,31,0.1111111111111111,2018,1,low
00-0034052,WR,2019,7,1,1,0.14285714285714285,2018,0,low
00-0034052,WR,2020,14,1,1,0.07142857142857142,2018,0,low
00-0034052,WR,2021,13,1,1,0.07692307692307693,2018,0,low
00-0034054,WR,2018,8,1,31,0.125,2018,1,low
00-0034054,WR,2019,1,0,0,0.0,2018,0,none
00-0034054,WR,2020,8,2,2,0.25,2018,0,low
00-0034054,WR,2022,11,1,1,0.09090909090909091,2018,0,low
00-0034054,WR,2023,11,1,1,0.09090909090909091,2018,0,low
00-0034054,WR,2024,8,1,1,0.125,2018,0,low
00-0034054,WR,2025,1,0,0,0.0,2018,0,none
00-0034073,TE,2018,7,1,29,0.14285714285714285,2018,1,low
00-0034073,TE,2019,16,1,1,0.0625,2018,0,low
00-0034073,TE,2020,16,1,1,0.0625,2018,0,low
00-0034073,TE,2021,17,1,1,0.058823529411764705,2018,0,low
00-0034073,TE,2022,10,1,1,0.1,2018,0,low
00-0034073,TE,2023,12,1,1,0.08333333333333333,2018,0,low
00-0034073,TE,2024,14,1,1,0.07142857142857142,2018,0,low
00-0034073,TE,2025,10,1,1,0.1,2018,0,low
00-0034081,WR,2018,1,1,31,1.0,2018,1,high
00-0034081,WR,2019,3,2,2,0.6666666666666666,2018,0,mid
00-0034081,WR,2020,6,1,1,0.16666666666666666,2018,0,low
00-0034104,WR,2019,7,1,32,0.14285714285714285,2019,1,low
00-0034104,WR,2020,15,1,1,0.06666666666666667,2019,0,low
00-0034104,WR,2021,14,1,1,0.07142857142857142,2019,0,low
00-0034104,WR,2022,17,1,1,0.058823529411764705,2019,0,low
00-0034109,RB,2018,15,2,32,0.13333333333333333,2018,1,low
00-0034109,RB,2019,16,1,1,0.0625,2018,0,low
00-0034109,RB,2020,11,1,1,0.09090909090909091,2018,0,low
00-0034109,RB,2021,14,1,1,0.07142857142857142,2018,0,low
00-0034109,RB,2022,3,1,1,0.3333333333333333,2018,0,mid
00-0034115,RB,2018,6,2,32,0.3333333333333333,2018,1,mid
00-0034115,RB,2019,9,1,1,0.1111111111111111,2018,0,low
00-0034115,RB,2020,11,1,1,0.09090909090909091,2018,0,low
00-0034115,RB,2021,9,1,1,0.1111111111111111,2018,0,low
00-0034115,RB,2022,17,1,1,0.058823529411764705,2018,0,low
00-0034115,RB,2023,11,1,1,0.09090909090909091,2018,0,low
00-0034115,RB,2024,9,1,1,0.1111111111111111,2018,0,low
00-0034115,RB,2025,2,1,1,0.5,2018,0,mid
00-0034132,WR,2019,9,1,32,0.1111111111111111,2019,1,low
00-0034132,WR,2020,16,1,1,0.0625,2019,0,low
00-0034132,WR,2021,13,1,1,0.07692307692307693,2019,0,low
00-0034159,TE,2018,4,2,31,0.5,2018,1,mid
00-0034159,TE,2019,6,1,1,0.16666666666666666,2018,0,low
00-0034159,TE,2020,17,1,1,0.058823529411764705,2018,0,low
00-0034159,TE,2021,15,1,1,0.06666666666666667,2018,0,low
00-0034159,TE,2022,15,1,1,0.06666666666666667,2018,0,low
00-0034159,TE,2023,16,1,1,0.0625,2018,0,low
00-0034159,TE,2024,16,1,1,0.0625,2018,0,low
00-0034159,TE,2025,9,1,1,0.1111111111111111,2018,0,low
00-0034164,RB,2018,13,2,32,0.15384615384615385,2018,1,low
00-0034164,RB,2019,1,0,0,0.0,2018,0,none
00-0034164,RB,2020,9,2,2,0.2222222222222222,2018,0,low
00-0034164,RB,2021,3,1,1,0.3333333333333333,2018,0,mid
00-0034169,TE,2020,8,1,30,0.125,2020,1,low
00-0034177,QB,2019,3,1,24,0.3333333333333333,2019,1,mid
00-0034177,QB,2020,8,1,1,0.125,2019,0,low
00-0034177,QB,2021,5,1,1,0.2,2019,0,low
00-0034177,QB,2022,1,0,0,0.0,2019,0,none
00-0034177,QB,2023,3,2,2,0.6666666666666666,2019,0,mid
00-0034177,QB,2024,3,1,1,0.3333333333333333,2019,0,mid
00-0034184,RB,2018,12,1,30,0.08333333333333333,2018,1,low
00-0034184,RB,2019,17,1,1,0.058823529411764705,2018,0,low
00-0034184,RB,2020,18,1,1,0.05555555555555555,2018,0,low
00-0034184,RB,2022,10,1,1,0.1,2018,0,low
00-0034184,RB,2023,19,1,1,0.05263157894736842,2018,0,low
00-0034184,RB,2024,12,1,1,0.08333333333333333,2018,0,low
00-0034192,TE,2020,17,1,30,0.058823529411764705,2020,1,low
00-0034193,TE,2020,1,1,30,1.0,2020,1,high
00-0034193,TE,2021,6,2,2,0.3333333333333333,2020,0,mid
00-0034193,TE,2022,14,1,1,0.07142857142857142,2020,0,low
00-0034193,TE,2023,14,1,1,0.07142857142857142,2020,0,low
00-0034208,RB,2018,6,1,30,0.16666666666666666,2018,1,low
00-0034208,RB,2019,7,1,1,0.14285714285714285,2018,0,low
00-0034208,RB,2020,6,1,1,0.16666666666666666,2018,0,low
00-0034208,RB,2021,4,1,1,0.25,2018,0,low
00-0034208,RB,2022,9,1,1,0.1111111111111111,2018,0,low
00-0034208,RB,2023,9,1,1,0.1111111111111111,2018,0,low
00-0034208,RB,2024,5,1,1,0.2,2018,0,low
00-0034221,RB,2018,5,1,30,0.2,2018,1,low
00-0034253,RB,2018,9,1,30,0.1111111111111111,2018,1,low
00-0034253,RB,2019,14,1,1,0.07142857142857142,2018,0,low
00-0034253,RB,2020,2,1,1,0.5,2018,0,mid
00-0034253,RB,2021,8,1,1,0.125,2018,0,low
00-0034253,RB,2022,12,1,1,0.08333333333333333,2018,0,low
00-0034256,WR,2018,1,1,31,1.0,2018,1,high
00-0034256,WR,2019,5,2,2,0.4,2018,0,mid
00-0034258,WR,2018,4,2,33,0.5,2018,1,mid
00-0034258,WR,2020,1,0,0,0.0,2018,0,none
00-0034268,WR,2018,6,1,31,0.16666666666666666,2018,1,low
00-0034270,TE,2018,16,2,31,0.125,2018,1,low
00-0034270,TE,2019,17,1,1,0.058823529411764705,2018,0,low
00-0034270,TE,2020,16,1,1,0.0625,2018,0,low
00-0034270,TE,2021,17,1,1,0.058823529411764705,2018,0,low
00-0034270,TE,2022,17,1,1,0.058823529411764705,2018,0,low
00-0034270,TE,2023,17,1,1,0.058823529411764705,2018,0,low
00-0034270,TE,2024,16,1,1,0.0625,2018,0,low
00-0034270,TE,2025,10,1,1,0.1,2018,0,low
00-0034272,WR,2018,16,2,33,0.125,2018,1,low
00-0034272,WR,2019,17,1,1,0.058823529411764705,2018,0,low
00-0034272,WR,2020,18,1,1,0.05555555555555555,2018,0,low
00-0034272,WR,2021,11,1,1,0.09090909090909091,2018,0,low
00-0034272,WR,2022,20,1,1,0.05,2018,0,low
00-0034272,WR,2023,20,1,1,0.05,2018,0,low
00-0034272,WR,2024,14,1,1,0.07142857142857142,2018,0,low
00-0034272,WR,2025,11,1,1,0.09090909090909091,2018,0,low
00-0034273,WR,2018,11,1,31,0.09090909090909091,2018,1,low
00-0034273,WR,2019,13,1,1,0.07692307692307693,2018,0,low
00-0034273,WR,2020,5,1,1,0.2,2018,0,low
00-0034279,WR,2018,11,1,31,0.09090909090909091,2018,1,low
00-0034279,WR,2020,14,1,1,0.07142857142857142,2018,0,low
00-0034279,WR,2021,14,1,1,0.07142857142857142,2018,0,low
00-0034279,WR,2022,16,1,1,0.0625,2018,0,low
00-0034279,WR,2023,7,1,1,0.14285714285714285,2018,0,low
00-0034279,WR,2024,2,1,1,0.5,2018,0,mid
00-0034286,WR,2018,11,1,31,0.09090909090909091,2018,1,low
00-0034286,WR,2019,15,1,1,0.06666666666666667,2018,0,low
00-0034286,WR,2020,11,1,1,0.09090909090909091,2018,0,low
00-0034286,WR,2022,17,1,1,0.058823529411764705,2018,0,low
00-0034286,WR,2023,12,1,1,0.08333333333333333,2018,0,low
00-0034297,WR,2019,14,2,34,0.14285714285714285,2019,1,low
00-0034297,WR,2020,15,1,1,0.06666666666666667,2019,0,low
00-0034297,WR,2021,20,1,1,0.05,2019,0,low
00-0034297,WR,2022,11,1,1,0.09090909090909091,2019,0,low
00-0034297,WR,2023,16,1,1,0.0625,2019,0,low
00-0034301,RB,2018,6,2,32,0.3333333333333333,2018,1,mid
00-0034301,RB,2019,11,1,1,0.09090909090909091,2018,0,low
00-0034301,RB,2020,19,1,1,0.05263157894736842,2018,0,low
00-0034301,RB,2021,18,1,1,0.05555555555555555,2018,0,low
00-0034301,RB,2022,5,1,1,0.2,2018,0,low
